StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,intro_description,gender,gender_4_TEXT,age,race,hispanic_origin,education,country_origin,region,1_expert_trust,2_expert_trust,3_expert_trust,4_expert_trust,5_expert_trust,6_expert_trust,attention1,1_health_engagement,2_health_engagement,3_health_engagement,4_health_engagement,5_health_engagement,info_source,info_source_8_TEXT,politics,attention2,bio_meat_exp_timer_First Click,bio_meat_exp_timer_Last Click,bio_meat_exp_timer_Page Submit,bio_meat_exp_timer_Click Count,meat_post_timer_First Click,meat_post_timer_Last Click,meat_post_timer_Page Submit,meat_post_timer_Click Count,attention_meat_exp,meat_exp_accurate,meat_exp_authentic,meat_exp_believable,bio_sleep_timer_First Click,bio_sleep_timer_Last Click,bio_sleep_timer_Page Submit,bio_sleep_timer_Click Count,dm1_timer_First Click,dm1_timer_Last Click,dm1_timer_Page Submit,dm1_timer_Click Count,dmy1_slp_accurate,dmy1_slp_authentic,dmy1_slp_believable,bio_water_timer_First Click,bio_water_timer_Last Click,bio_water_timer_Page Submit,bio_water_timer_Click Count,dmy2_timer_First Click,dmy2_timer_Last Click,dmy2_timer_Page Submit,dmy2_timer_Click Count,dmy2_wt_accurate,dmy2_wt_authentic,dmy2_wt_believable,bio_oil_infl_timer_First Click,bio_oil_infl_timer_Last Click,bio_oil_infl_timer_Page Submit,bio_oil_infl_timer_Click Count,post_oil_timer_First Click,post_oil_timer_Last Click,post_oil_timer_Page Submit,post_oil_timer_Click Count,attention_oil_inf,oil_infl_accurate,post_oil_authentic,post_oil_believable,bio_meat_infl_timer_First Click,bio_meat_infl_timer_Last Click,bio_meat_infl_timer_Page Submit,bio_meat_infl_timer_Click Count,post_meat_timer_First Click,post_meat_timer_Last Click,post_meat_timer_Page Submit,post_meat_timer_Click Count,attention_meat_infl,meat_infl_accurate,meat_infl_authentic,meat_infl_believable,bio_oil_exp_timer_First Click,bio_oil_exp_timer_Last Click,bio_oil_exp_timer_Page Submit,bio_oil_exp_timer_Click Count,post_oil_timer_First Click,post_oil_timer_Last Click,post_oil_timer_Page Submit,post_oil_timer_Click Count,attention_oil_exp,oil_exp_accurate,oil_exp_authentic,oil_exp_believable,SC0,Q_RecaptchaStatus,Q_RecaptchaError,Q_DuplicateRespondentStatus,Q_BallotBoxStuffing,transaction_id,post_meat_source,post_oil_source,condition_sequence,order_pattern,TotalScore,complete
2026-04-07 19:09:18,2026-04-07 19:09:39,0,76.139.247.161,100,21,1,2026-04-07 19:09:40,R_3av43jOspJd2nsd,,,,,42.6442,-83.2756,anonymous,EN,0.800000011920929,,4,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,154MfbttRxlzXymdzhl6ed,,,,,,
2026-04-07 19:11:06,2026-04-07 19:12:19,0,174.250.209.63,100,73,1,2026-04-07 19:12:21,R_1VeQS1G6Fak3Y1X,,,,,35.5029,-97.4798,anonymous,EN,0.8999999761581421,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,6CQn6fFEc4jxUMNkB4k3ji,,,,,,
2026-04-07 19:13:04,2026-04-07 19:13:11,0,24.128.117.230,100,6,1,2026-04-07 19:13:12,R_5QW4WSyJksKtjKy,,,,,39.6973,-104.8394,anonymous,EN,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2U9rTwIWj5PldZLUNpDrKg,,,,,,
2026-04-07 19:28:36,2026-04-07 19:28:47,0,97.179.230.211,100,10,1,2026-04-07 19:28:48,R_1p9HWy08u5dWfip,,,,,41.2884,-95.9972,anonymous,EN,0.8999999761581421,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,6yrCvfEPOeGUXrCNNcB2vj,,,,,,
2026-04-07 19:50:33,2026-04-07 19:50:55,0,68.105.107.159,100,21,1,2026-04-07 19:50:58,R_7WZP3Cl15D6IPwB,,,,,32.8123,-116.9172,anonymous,EN,0.800000011920929,,4,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3Y5yNSmVBRLb1JKawW5YDI,,,,,,
2026-04-07 20:08:13,2026-04-07 20:08:39,0,24.16.110.86,100,25,1,2026-04-07 20:08:40,R_1sbrxbhbUZSn7eM,,,,,47.3798,-122.2893,anonymous,EN,0.8999999761581421,,4,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,22h6wYAmp38PDCKPbBpoLL,,,,,,
2026-04-07 20:27:52,2026-04-07 20:30:45,0,107.217.176.108,100,172,1,2026-04-07 20:30:46,R_3fsaJ3Ec3chNd2p,,,,,34.113,-118.1888,anonymous,EN,0.699999988079071,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,39UJ1Ozc2LCWZgovbnVtUw,,,,,,
2026-04-07 21:15:58,2026-04-07 21:16:15,0,166.199.7.34,100,17,1,2026-04-07 21:16:16,R_3IHjAZOGC2OAM8L,,,,,40.0178,-82.978,anonymous,EN,0.8999999761581421,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3e9ObaLEYXGL1M9eOz34hh,,,,,,
2026-04-07 21:18:20,2026-04-07 21:18:40,0,216.201.67.85,100,20,1,2026-04-07 21:18:41,R_5EgyeY0BMPIM9zW,,,,,34.6038,-118.2295,anonymous,EN,0,,4,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,7xgxQyTjQOfMN28cY9cCd4,,,,,,
2026-04-07 22:34:38,2026-04-07 22:35:02,0,73.213.40.108,100,23,1,2026-04-07 22:35:03,R_3Fh8QR8ArkGDpY7,,,,,39.3329,-76.7594,anonymous,EN,1,,4,1,,1,"2,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,6SgbWFiG8iQ1iLp69bt4PI,,,,,,
2026-04-07 23:00:49,2026-04-07 23:01:21,0,24.7.228.12,100,32,1,2026-04-07 23:01:22,R_65FrHh7Po82vuhP,,,,,45.0648,-92.8466,anonymous,EN,1,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,5zbIleqHeuZ044q3G9BM85,,,,,,
2026-04-07 23:23:37,2026-04-07 23:24:19,0,172.56.213.132,100,41,1,2026-04-07 23:24:20,R_6GQtVE7ymftUfa9,,,,,36.122,-115.086,anonymous,EN,0.800000011920929,,4,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4CDf6GlLErQ8C9x8NM1Hx1,,,,,,
2026-04-08 00:13:38,2026-04-08 00:14:09,0,73.235.107.51,100,30,1,2026-04-08 00:14:09,R_7nu9DZXlGtrgR0C,,,,,38.7169,-121.3677,anonymous,EN,1,,4,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2FnJjq0ep2au4QGdQNutQw,,,,,,
2026-04-08 01:39:44,2026-04-08 01:40:11,0,107.123.49.49,100,27,1,2026-04-08 01:40:12,R_7kz2IfGAZUdGURr,,,,,41.3847,-81.7982,anonymous,EN,0.699999988079071,,4,1,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,0SmFlLqQ7y6ZuPB1IJN8jg,,,,,,
2026-04-08 01:36:29,2026-04-08 01:46:57,0,23.27.16.46,100,628,1,2026-04-08 01:46:58,R_3oF9yHcmYlDXgLy,,,,,34.0544,-118.244,anonymous,EN,0.800000011920929,,4,1,,1,1,2,1,1,4,6,1,7,4,2,6,4,6,7,6,6,6,1,,7,3,0,0,6.189,0,11.215,44.199,44.98,3,1,2,2,7,0,0,13.1,0,6.595,33.157,44.101,3,2,4,4,0,0,4.184,0,0.631,4.228,5.879,3,7,4,4,0,0,5.739,0,0.104,0.104,11.179,1,1,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1dKJa8H9It4fokfGH6KpCv,expert,influencer,expert_meat_influencer_oil,ftft,,1
2026-04-08 03:04:37,2026-04-08 03:04:56,0,23.113.236.149,100,18,1,2026-04-08 03:04:57,R_7M4mVEAOISbplCs,,,,,41.11,-81.5004,anonymous,EN,0.30000001192092896,,4,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,34WEqQWvM53s5FFl4Cjg13,,,,,,
2026-04-08 03:09:21,2026-04-08 03:09:38,0,192.61.98.49,100,17,1,2026-04-08 03:09:39,R_3zp4r8wXhUm5qts,,,,,38.7669,-93.7291,anonymous,EN,1,,4,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1IcVsZ49tNy1xb4n8EHeX6,,,,,,
2026-04-08 04:28:00,2026-04-08 04:28:36,0,172.59.96.39,100,35,1,2026-04-08 04:28:37,R_7cZB7YzeeInsvFJ,,,,,43.1193,-87.9505,anonymous,EN,0.800000011920929,,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2fprVSrZjk2QIyIfM4IrEb,,,,,,
2026-04-08 04:28:45,2026-04-08 04:29:05,0,71.195.244.96,100,19,1,2026-04-08 04:29:05,R_1G8oFTSIItfU5KB,,,,,40.6751,-111.8166,anonymous,EN,0.8999999761581421,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4IzwpRiW4Lk7yvwwyrVotA,,,,,,
2026-04-08 05:29:29,2026-04-08 05:30:22,0,99.51.4.172,100,53,1,2026-04-08 05:30:23,R_51tB5Fg5tPGNxn3,,,,,37.9957,-121.3224,anonymous,EN,0.800000011920929,,4,1,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2oIulQ908AFehsQcOffd0W,,,,,,
2026-04-08 06:19:00,2026-04-08 06:19:13,0,24.166.86.55,100,12,1,2026-04-08 06:19:14,R_5mrdeg3n1ebyHOF,,,,,41.452,-81.6146,anonymous,EN,0.8999999761581421,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1tY506Rfww94Ha84itCQhB,,,,,,
2026-04-08 08:52:19,2026-04-08 08:52:37,0,70.163.166.74,100,17,1,2026-04-08 08:52:37,R_57NHf6ycfht5T5T,,,,,33.491,-112.2491,anonymous,EN,1,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,30bUcXUOEM3zwR6L1cHdil,,,,,,
2026-04-08 10:16:47,2026-04-08 10:18:40,0,24.251.76.95,100,113,1,2026-04-08 10:18:41,R_6OlQBzyv9DcgDAD,,,,,32.213,-110.8279,anonymous,EN,0.8999999761581421,,4,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,43BOVtMzRr97aqFoG8CEBW,,,,,,
2026-04-08 10:20:19,2026-04-08 10:20:35,0,76.39.121.114,100,15,1,2026-04-08 10:20:36,R_5CPzLKjlm2CKgTD,,,,,42.7119,-87.8255,anonymous,EN,0.8999999761581421,,4,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2RpgJU8qqFtwWuziWYGuqE,,,,,,
2026-04-08 10:21:00,2026-04-08 10:21:12,0,172.59.83.46,100,11,1,2026-04-08 10:21:13,R_1OOXMDW2VpTCpJi,,,,,38.1866,-85.6529,anonymous,EN,0.6000000238418579,,4,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,545z1wkYevqJHIhq90wTn2,,,,,,
2026-04-08 10:21:08,2026-04-08 10:21:32,0,76.36.124.1,100,23,1,2026-04-08 10:21:33,R_1qX6Qz25WWH2sFT,,,,,33.7538,-79.4476,anonymous,EN,0.8999999761581421,,4,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,33Voh1gxWugUysVgosxYTV,,,,,,
2026-04-08 10:21:25,2026-04-08 10:21:37,0,108.74.26.90,100,12,1,2026-04-08 10:21:37,R_6IjhOETjk0Qfn7X,,,,,26.2685,-80.2717,anonymous,EN,1,,4,1,,2,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,65J2YGcmAr3kmakoMoE2O6,,,,,,
2026-04-08 10:21:31,2026-04-08 10:21:51,0,66.58.217.112,100,19,1,2026-04-08 10:21:51,R_6scdebADIyQcZki,,,,,61.1498,-149.8257,anonymous,EN,0.800000011920929,,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1qC1eydFgfKaK1QfJuAV0f,,,,,,
2026-04-08 10:21:31,2026-04-08 10:22:04,0,66.69.136.53,100,33,1,2026-04-08 10:22:05,R_7X5AyxAtKMUeKQN,,,,,32.6731,-96.7755,anonymous,EN,0.8999999761581421,,4,1,,2,"1,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,5UKJHaO7l5efen9WrC5d1H,,,,,,
2026-04-08 10:22:01,2026-04-08 10:22:16,0,50.184.25.241,100,14,1,2026-04-08 10:22:17,R_5s0v0mLr1SLxUyr,,,,,33.7838,-84.4455,anonymous,EN,1,,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,0r6uE1qUybA8GUU347L2uJ,,,,,,
2026-04-08 10:21:51,2026-04-08 10:22:17,0,68.126.61.19,100,26,1,2026-04-08 10:22:18,R_7g2b62z3YVwdA2H,,,,,33.6564,-117.8245,anonymous,EN,1,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,06YNuyEJSTTvnzkJZbjRTA,,,,,,
2026-04-08 10:22:09,2026-04-08 10:22:24,0,174.216.144.164,100,14,1,2026-04-08 10:22:24,R_5C6GQHSZtaNjWff,,,,,39.2842,-76.6918,anonymous,EN,0.800000011920929,,4,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4TXpRkQC5gueflp8TE9E0b,,,,,,
2026-04-08 10:22:13,2026-04-08 10:22:37,0,98.195.225.117,100,23,1,2026-04-08 10:22:38,R_68BvRNYzM1YZKid,,,,,29.6009,-95.224,anonymous,EN,0.800000011920929,,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,7saR6rznW0178J5v2Etm2k,,,,,,
2026-04-08 10:21:57,2026-04-08 10:22:45,0,71.14.247.38,100,47,1,2026-04-08 10:22:46,R_5BfBkfXxxR4DMQi,,,,,38.5423,-89.9588,anonymous,EN,0.800000011920929,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4Ds79jVmaKcoRtD9pD5kkj,,,,,,
2026-04-08 10:22:08,2026-04-08 10:22:48,0,174.239.115.130,100,40,1,2026-04-08 10:22:49,R_3nN5kfD5ZxSmX7o,,,,,41.85,-87.7165,anonymous,EN,0.8999999761581421,,4,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1zKDouVUOCU9eGcPPE0zJr,,,,,,
2026-04-08 10:22:41,2026-04-08 10:22:53,0,166.205.101.9,100,11,1,2026-04-08 10:22:53,R_3wjkQI968VRyuVH,,,,,29.7133,-95.4804,anonymous,EN,0.8999999761581421,,4,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,1rOIG2EgdwfcFafFim9rHR,,,,,,
2026-04-08 10:22:44,2026-04-08 10:22:56,0,73.213.126.58,100,12,1,2026-04-08 10:22:57,R_5Mh7kuFeDBtKMDy,,,,,39.2645,-76.6224,anonymous,EN,0.800000011920929,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,012drRVsX8IsbR7dBZ6CIC,,,,,,
2026-04-08 10:22:40,2026-04-08 10:22:58,0,73.200.229.137,100,18,1,2026-04-08 10:22:59,R_3SJsWH0MjFAwvIa,,,,,39.0863,-77.1726,anonymous,EN,0.800000011920929,,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3kqLQnqMgLxQ76xVgm979b,,,,,,
2026-04-08 10:22:50,2026-04-08 10:23:07,0,135.148.121.89,100,16,1,2026-04-08 10:23:07,R_3XFUfQpmOEDT6OB,,,,,37.751,-97.822,anonymous,EN,1,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3tD2wmr9YhqCmzv8wij4f1,,,,,,
2026-04-08 10:22:50,2026-04-08 10:23:09,0,69.24.163.146,100,18,1,2026-04-08 10:23:09,R_7jeUQUkr5w5Me3x,,,,,44.1552,-93.9961,anonymous,EN,1,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,6Q24WM4ve3kVgiDXQ20xIQ,,,,,,
2026-04-08 10:22:47,2026-04-08 10:23:10,0,172.56.228.41,100,22,1,2026-04-08 10:23:11,R_63FMvuWijeNmJ69,,,,,33.4849,-86.8596,anonymous,EN,0.800000011920929,,4,1,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3Z1SESPeYhwnpIiPGk7CXY,,,,,,
2026-04-08 10:23:07,2026-04-08 10:23:36,0,73.90.6.20,100,29,1,2026-04-08 10:23:37,R_7dMF59yU4PuBx4p,,,,,38.6645,-121.487,anonymous,EN,1,,4,2,,6,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,3cQOscnemqdLk02SbRwnlV,,,,,,
2026-04-08 10:23:12,2026-04-08 10:23:38,0,174.220.108.116,100,26,1,2026-04-08 10:23:39,R_7gcjo2spAN3Nb5w,,,,,35.2916,-80.8201,anonymous,EN,0.800000011920929,,4,2,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,5hoNmh4StTRbkkGyKk4rRr,,,,,,
2026-04-08 10:23:32,2026-04-08 10:23:49,0,68.41.43.220,100,16,1,2026-04-08 10:23:49,R_6nIkHNpyAEc9OSZ,,,,,42.3734,-83.1109,anonymous,EN,0.800000011920929,,4,2,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,5yMxzokEHA21Op6Ozzfy11,,,,,,
2026-04-08 10:23:30,2026-04-08 10:24:00,0,174.206.32.6,100,29,1,2026-04-08 10:24:01,R_3mDJaq7QaZRdGSd,,,,,37.431,-79.1231,anonymous,EN,0.5,,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4mExyV01Guxi7fSDLjPslE,,,,,,
2026-04-08 10:21:26,2026-04-08 10:24:18,0,172.56.32.71,100,171,1,2026-04-08 10:24:19,R_1ERT75cilG3qvuM,,,,,38.9034,-76.9882,anonymous,EN,0.8999999761581421,,4,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,2lvnexsQ23djj7bZ3DGsM7,,,,,,
2026-04-08 10:23:35,2026-04-08 10:24:20,0,172.56.8.203,100,44,1,2026-04-08 10:24:20,R_5rUHcmTYpE12HRH,,,,,32.7319,-96.9057,anonymous,EN,0.800000011920929,,4,2,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,27Z5mQC3ikBny2lxOnNqd0,,,,,,
2026-04-08 10:20:48,2026-04-08 10:24:23,0,172.59.113.99,100,214,1,2026-04-08 10:24:24,R_3jAHVfY3tcYyMWF,,,,,36.8366,-76.1624,anonymous,EN,0.800000011920929,,4,2,,2,1,2,4,1,3,6,6,7,5,2,5,4,6,7,5,6,7,"1,2,6,5",,1,3,,,,,,,,,,,,,0,0,4.086,0,3.972,3.972,5.948,1,4,3,3,0,0,4.07,0,1.576,1.576,6.022,1,7,7,7,,,,,,,,,,,,,3.367,3.367,7.739,1,2.206,2.206,10.921,1,1,4,5,5,0,0,5.643,0,1.074,10.677,11.3,3,1,6,7,7,0,complete,,,,7hx42wNQlMAsnJ59qMMUMr,influencer,expert,influencer_meat_expert_oil,tfft,,1
2026-04-08 10:24:02,2026-04-08 10:24:38,0,75.64.186.81,100,36,1,2026-04-08 10:24:38,R_51uKrSFpYmwjIIa,,,,,29.6289,-90.7262,anonymous,EN,1,,4,2,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,4nGDPfAUh634nx5jERVXH0,,,,,,
2026-04-08 10:24:11,2026-04-08 10:24:40,0,24.247.121.194,100,28,1,2026-04-08 10:24:41,R_74cSEkTXpzQwRdy,,,,,42.2623,-85.6148,anonymous,EN,1,,4,1,,2,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,6mKtaABa0Jdi0187hY5FeP,,,,,,
2026-04-08 10:24:34,2026-04-08 10:24:50,0,208.240.24.194,100,15,1,2026-04-08 10:24:50,R_7coT6Gtq6Mciulz,,,,,42.3364,-71.0326,anonymous,EN,1,,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,5vVt4by29qM1tIviSkCCZd,,,,,,
2026-04-08 10:24:47,2026-04-08 10:24:56,0,153.66.241.94,100,8,1,2026-04-08 10:24:56,R_6VHGmQbWhbfuOpu,,,,,32.3012,-90.1834,anonymous,EN,1,,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,complete,,,,29j2fV4Cv2TQsFOSurOAT4,,,,,,
